51.9917366,-9.7363205,723.75
51.9917867,-9.7363877,723.68
51.9918036,-9.7046176,884.35
51.9918242,-9.726398,795.99
51.9918834,-9.7263146,795.19
51.9919015,-9.7364774,724.31
51.991906,-9.7044272,883.14
51.9919277,-9.7365166,724.55
51.9919654,-9.7043494,883.09
51.9919674,-9.7366353,725.08
51.9920265,-9.7042395,883.16
51.9920438,-9.7261727,791.21
51.9920468,-9.7368049,723.15
51.9920864,-9.7368965,722.31
51.9921124,-9.7041107,883.98
51.9921587,-9.7039551,883.45
51.9921637,-9.7370525,719.7
51.9921677,-9.726052,787.78
51.9922033,-9.7039122,883.04
51.9922118,-9.7371373,718.12
51.992304,-9.7038693,882.2
51.9923767,-9.7038183,881.87
51.992389,-9.7373575,715.37
51.9924295,-9.7037352,882.12
51.9924402,-9.7258723,776.67
51.9924807,-9.7036225,882.31
51.9925501,-9.7035153,882.15
51.9925582,-9.7375185,715.37
51.9926096,-9.7034616,882.27
51.9926318,-9.7256836,771.3
51.9926376,-9.7033677,882.58
51.9927037,-9.7032873,883.22
51.9927111,-9.7255719,770.09
51.9927599,-9.7032283,883.95
51.9928005,-9.7378302,719.46
51.9928359,-9.7254548,766.71
51.992849,-9.7031505,884.16
51.9928878,-9.7377075,718.19
51.9928929,-9.7253961,765.09
51.9929366,-9.7030539,884.2
51.9929989,-9.7253515,760.48
51.9930174,-9.7373655,712.52
51.9930258,-9.7029118,885.07
51.993064,-9.737109,707.26
51.9930906,-9.7252586,757.84
51.9930935,-9.7027589,886.62
51.9931282,-9.7026784,887.73
51.9931678,-9.702665,888.08
51.9931826,-9.7369404,700.81
51.9932041,-9.702606,889.19
51.9932433,-9.7250911,753.76
51.993257,-9.7024933,891.56
51.9932619,-9.7367728,694.31
51.9933326,-9.7383162,728.91
51.9933332,-9.7365731,685.53
51.9933462,-9.7023646,895.23
51.99337,-9.7363479,674.8
51.9933911,-9.7250311,747.28
51.9934122,-9.7022707,898.4
51.9934207,-9.7358643,652.07
51.9934216,-9.7360613,660.32
51.99347,-9.7021259,902.98
51.993484,-9.7249818,743.5
51.9934998,-9.7020695,904.84
51.9935095,-9.7356696,639.08
51.9935234,-9.738725,738.86
51.9935272,-9.7249231,741.17
51.9935398,-9.7354635,628.94
51.9935493,-9.7020347,906.11
51.9935972,-9.7019918,907.69
51.9936468,-9.7019247,910.13
51.9936799,-9.7248309,731.72
51.9936996,-9.701863,912.64
51.9937117,-9.7352316,612.4
51.9937185,-9.7247753,728.75
51.9937673,-9.7018094,915.3
51.9938004,-9.7017262,918.62
51.993815,-9.7350291,601.12
51.9938433,-9.7017021,920.21
51.9938836,-9.7246862,718.63
51.9938919,-9.7249496,723.04
51.9938978,-9.7016484,923.17
51.9939052,-9.7247994,719.6
51.9939114,-9.7247246,717.91
51.9939151,-9.7248665,720.33
51.9939208,-9.7249847,721.18
51.9939351,-9.7349315,592.53
51.9939509,-9.7392603,754.09
51.9940035,-9.7014714,925.5
51.9940208,-9.7249094,715.72
51.9940423,-9.7393928,758.86
51.9940729,-9.7014044,926.69
51.9940901,-9.7249067,712.12
51.9941012,-9.7395699,763.48
51.994105,-9.7250837,709.48
51.9941116,-9.7251171,708.36
51.9941145,-9.7249328,711.37
51.9941248,-9.7249898,710.67
51.9941975,-9.7250435,705.46
51.9942022,-9.7398327,771.22
51.9942074,-9.7347521,574.74
51.9942239,-9.7250837,702.94
51.9942479,-9.701289,927.88
51.9942503,-9.7254109,693.89
51.9942652,-9.7252795,696.0
51.99427,-9.7254428,692.01
51.9942711,-9.7344866,563.11
51.9942718,-9.7250498,700.82
51.9943536,-9.7011871,926.8
51.994361,-9.7254136,687.37
51.994395,-9.7400199,780.64
51.9943992,-9.757212,940.26
51.9944023,-9.725816,675.85
51.9944039,-9.7259608,672.33
51.9944127,-9.7571829,939.21
51.9944155,-9.7401416,783.18
51.9944193,-9.7253943,684.39
51.9944204,-9.7258964,672.96
51.9944204,-9.7256523,678.72
51.9944248,-9.7586619,951.13
51.9944254,-9.7257543,676.03
51.9944374,-9.75633,935.05
51.9944391,-9.7567484,934.85
51.9944391,-9.756507,933.86
51.9944398,-9.726021,669.0
51.9944403,-9.7255799,679.16
51.9944407,-9.7569791,936.17
51.9944424,-9.756845,935.24
51.994444,-9.7567055,934.29
51.9944445,-9.758392,948.06
51.9944452,-9.7402278,785.34
51.994454,-9.7567886,934.17
51.994454,-9.7560752,936.09
51.9944554,-9.7575275,939.64
51.9944591,-9.7580485,944.34
51.9944606,-9.7559974,936.47
51.9944639,-9.7342376,549.9
51.9944692,-9.7011361,925.99
51.9944771,-9.7559303,936.6
51.9944807,-9.7590968,951.42
51.994488,-9.7588486,949.43
51.9944963,-9.7399671,782.96
51.9944985,-9.7261051,663.99
51.9944998,-9.7259868,666.61
51.9945122,-9.7592046,950.95
51.9945245,-9.7260037,664.92
51.994529,-9.7261477,661.45
51.9945398,-9.7556514,938.76
51.9945518,-9.7010423,925.65
51.9945526,-9.7403938,791.38
51.9945547,-9.739929,784.09
51.994583,-9.739849,783.36
51.9945864,-9.7593288,949.17
51.9945972,-9.7261244,658.44
51.9945976,-9.7554931,941.0
51.9946005,-9.7404286,793.59
51.9946294,-9.7009913,925.45
51.9946318,-9.7260937,657.31
51.9946329,-9.7009273,925.66
51.9946395,-9.700887,925.78
51.9946484,-9.7263095,651.88
51.9946488,-9.7552785,945.36
51.9946492,-9.7602649,950.1
51.9946509,-9.7603526,949.22
51.9946525,-9.7596861,950.09
51.9946536,-9.7009098,925.66
51.9946591,-9.7598679,951.59
51.994666,-9.7009031,925.66
51.9946733,-9.726352,649.61
51.994681,-9.73959,780.87
51.9946898,-9.7338847,530.33
51.9946963,-9.7404528,797.38
51.9947033,-9.7551122,948.26
51.9947128,-9.7600316,950.96
51.9947205,-9.7010225,924.93
51.9947227,-9.7263631,646.86
51.9947296,-9.701001,925.0
51.9947326,-9.7406888,802.28
51.9947341,-9.7405301,799.92
51.994743,-9.755064,948.96
51.9947458,-9.7408739,805.75
51.99475,-9.7608783,944.07
51.994754,-9.739448,779.79
51.9947887,-9.7409785,809.19
51.9947892,-9.7549594,949.76
51.9947964,-9.7010936,924.14
51.9948046,-9.7412877,815.09
51.9948123,-9.7543036,946.3
51.9948148,-9.7544256,948.26
51.9948173,-9.7548011,950.13
51.9948229,-9.7010922,924.0
51.9948274,-9.7510383,879.95
51.9948371,-9.7545342,950.23
51.9948464,-9.7512475,885.92
51.9948551,-9.7515057,892.41
51.9948553,-9.7541185,945.53
51.9948623,-9.7613075,941.94
51.9948718,-9.7539012,941.0
51.9948763,-9.7534593,933.05
51.994879,-9.7011512,922.45
51.9948798,-9.7514815,890.75
51.9948862,-9.7262371,641.13
51.9948877,-9.75167,894.05
51.9948879,-9.7536793,935.68
51.9948947,-9.7514172,888.68
51.9948959,-9.7515734,891.58
51.9948995,-9.753226,926.39
51.994901,-9.7412762,818.81
51.9949137,-9.7012196,920.51
51.9949171,-9.7530106,920.19
51.9949211,-9.7508351,877.54
51.9949224,-9.7516807,891.51
51.9949324,-9.7413433,821.22
51.9949409,-9.7012129,919.4
51.9949565,-9.7334623,509.3
51.9949632,-9.7012317,918.35
51.9949748,-9.7012907,917.53
51.9949787,-9.7261915,636.47
51.9949916,-9.7271494,609.73
51.9949919,-9.7270417,613.44
51.9950085,-9.7528236,905.91
51.9950103,-9.7506474,875.44
51.9950257,-9.7272331,604.86
51.9950365,-9.752483,895.22
51.9950389,-9.7516989,882.33
51.9950407,-9.76208,930.72
51.9950414,-9.7261351,633.79
51.995043,-9.7518499,883.88
51.9950464,-9.7520002,885.99
51.9950599,-9.701284,914.06
51.9950613,-9.7521531,886.94
51.9950688,-9.7261826,631.26
51.9950689,-9.7013497,913.41
51.9950767,-9.7331131,496.11
51.9950779,-9.7264686,624.18
51.9950846,-9.7505374,875.54
51.9950893,-9.7263229,627.38
51.9950959,-9.7413647,827.97
51.9950967,-9.7266025,619.43
51.9950976,-9.7272241,601.01
51.9950987,-9.7013752,912.11
51.995109,-9.738939,776.2
51.995116,-9.7014409,911.2
51.9951248,-9.732978,493.11
51.9951342,-9.7261609,627.77
51.9951697,-9.7328168,489.66
51.9951794,-9.7621014,926.24
51.9951818,-9.7413889,831.78
51.9951917,-9.7272134,595.93
51.9952015,-9.7503248,877.06
51.9952063,-9.7271659,596.72
51.995243,-9.738793,775.61
51.9952547,-9.7326775,485.71
51.9952578,-9.7416383,839.37
51.995277,-9.7270382,596.97
51.9953255,-9.7417495,844.11
51.9953369,-9.7501076,879.5
51.995365,-9.738705,776.14
51.9953701,-9.7325268,480.79
51.9953858,-9.7269491,593.13
51.9954238,-9.7619727,917.33
51.9954327,-9.749944,881.84
51.995464,-9.7497818,882.09
51.9955021,-9.7323068,474.29
51.9955123,-9.7419757,855.85
51.9955213,-9.7495347,883.74
51.9955633,-9.7268379,585.61
51.9955758,-9.7493737,882.57
51.9955848,-9.7267762,585.89
51.9956055,-9.7492343,880.82
51.9956286,-9.7623911,913.13
51.9956426,-9.7421828,865.19
51.9956583,-9.7490814,878.25
51.9956806,-9.7267547,580.48
51.9957162,-9.7489472,875.93
51.9957277,-9.762713,912.54
51.9957371,-9.7266699,579.11
51.9957483,-9.7421908,869.94
51.9957756,-9.7487871,874.21
51.9958374,-9.7265992,574.59
51.9958787,-9.7295603,488.52
51.9958928,-9.7627881,906.19
51.9958933,-9.7485094,872.62
51.9958969,-9.7293672,493.23
51.9959188,-9.7422867,878.92
51.9959299,-9.7265911,568.97
51.995936,-9.729243,495.2
51.9959394,-9.7264947,570.74
51.9959498,-9.7301075,474.83
51.9959514,-9.7301853,473.47
51.9959514,-9.7297937,480.1
51.9959547,-9.7423008,880.72
51.9959568,-9.7296777,482.78
51.9959616,-9.7299194,477.67
51.995971,-9.729102,497.65
51.9959714,-9.7319261,460.52
51.995975,-9.7302482,471.78
51.9959812,-9.7317919,458.78
51.99601,-9.7265791,564.22
51.9960108,-9.7303435,469.26
51.9960266,-9.7479887,877.92
51.996072,-9.7426334,891.17
51.996085,-9.728774,501.35
51.9961233,-9.7478207,880.18
51.9961299,-9.7264929,558.7
51.9961443,-9.730399,464.98
51.9961496,-9.7286215,502.29
51.9961612,-9.731515,457.02
51.996173,-9.7477358,881.63
51.9961743,-9.7427648,897.75
51.9961901,-9.7626271,889.36
51.9962099,-9.7629597,895.96
51.9962107,-9.7283077,507.22
51.9962272,-9.730652,460.64
51.9962328,-9.7428419,901.45
51.9962555,-9.7474542,886.93
51.9962784,-9.7282004,506.79
51.9962817,-9.7429499,904.93
51.9962857,-9.7469922,897.83
51.9962875,-9.730727,458.82
51.9962886,-9.7471833,892.61
51.9963064,-9.7313158,455.26
51.9963121,-9.7469157,898.93
51.9963213,-9.7428373,905.13
51.9963249,-9.7431132,908.9
51.9963451,-9.7468702,898.81
51.996355,-9.7467924,899.96
51.9963555,-9.727955,509.07
51.9963907,-9.7264382,542.74
51.9963923,-9.7306788,456.91
51.9964089,-9.7427863,908.08
51.9964221,-9.7263846,541.8
51.9964258,-9.7310958,453.85
51.996431,-9.7467226,899.49
51.996434,-9.7427059,907.85
51.9964539,-9.7310398,453.65
51.9964634,-9.7263819,539.04
51.9964689,-9.7309661,453.76
51.9964892,-9.7466013,900.85
51.9964948,-9.7308897,453.65
51.9965173,-9.7276838,506.68
51.9965417,-9.7431317,918.29
51.9965459,-9.7426549,911.76
51.996563,-9.7263117,533.71
51.9965689,-9.7272161,514.06
51.9965718,-9.7464189,903.76
51.9965766,-9.7307548,452.64
51.996577,-9.742677,913.43
51.9965773,-9.7431913,920.58
51.996595,-9.726902,519.16
51.996617,-9.726702,521.9
51.996618,-9.7462526,907.46
51.9966202,-9.7433522,924.5
51.9966346,-9.7460487,911.11
51.9966384,-9.7306922,451.6
51.9966485,-9.7263076,527.94
51.9966625,-9.7263839,525.44
51.9966808,-9.7458556,914.76
51.9966879,-9.7305849,450.91
51.9967121,-9.7433629,928.52
51.9967336,-9.7457644,916.8
51.996735,-9.738099,766.53
51.9967384,-9.7632172,871.4
51.996745,-9.742673,920.46
51.9967689,-9.7304615,449.45
51.9967799,-9.7456303,920.01
51.996803,-9.7454855,923.23
51.996826,-9.7433839,933.61
51.9968625,-9.745228,929.22
51.9968746,-9.7380817,765.95
51.9969142,-9.7302926,447.26
51.996927,-9.7434739,939.03
51.9969406,-9.7381246,768.4
51.9969549,-9.7450724,933.68
51.9969588,-9.74354,940.57
51.9970203,-9.7381306,768.89
51.9970232,-9.7435319,943.06
51.9970428,-9.7425824,931.4
51.9970606,-9.7449222,937.74
51.9970764,-9.743595,944.85
51.9970793,-9.7301316,443.9
51.9971076,-9.7425409,933.33
51.997119,-9.7437009,945.88
51.9971687,-9.7437761,947.1
51.9971933,-9.72985,442.16
51.9972206,-9.7639864,843.69
51.9972225,-9.7446969,941.61
51.9972329,-9.7380736,766.16
51.997242,-9.7437345,949.81
51.9973138,-9.7297749,438.86
51.9973171,-9.7437841,951.81
51.9973481,-9.742382,940.09
51.9973551,-9.7380227,763.53
51.9973645,-9.7444179,946.23
51.9974187,-9.7437291,955.77
51.99745,-9.742449,945.41
51.9974608,-9.7379476,759.42
51.9974622,-9.72969,434.96
51.997546,-9.7437132,960.29
51.9975467,-9.7379449,759.46
51.9975591,-9.7425116,951.03
51.9976028,-9.7294101,432.13
51.9976126,-9.7440717,956.22
51.9976326,-9.7378698,755.54
51.9976379,-9.7436499,964.62
51.9976722,-9.7425449,956.08
51.9976893,-9.7378527,754.78
51.9977135,-9.7290722,431.5
51.9977265,-9.7435614,969.71
51.9977366,-9.7378376,754.09
51.9977746,-9.7425181,959.36
51.9977779,-9.7378618,755.62
51.9977977,-9.7288576,430.43
51.9978118,-9.743481,974.26
51.997849,-9.742546,962.76
51.997861,-9.7378596,755.8
51.9978951,-9.7287932,428.19
51.997909,-9.742602,966.27
51.9979148,-9.7433278,976.79
51.9979331,-9.7378269,754.09
51.9979596,-9.7426763,969.87
51.9979728,-9.7427943,973.06
51.998009,-9.743236,979.58
51.9980208,-9.7427853,974.73
51.9980322,-9.7285599,425.17
51.9980421,-9.7428346,976.45
51.9980771,-9.7428581,978.09
51.9980776,-9.7431994,981.93
51.9980999,-9.7378269,754.62
51.9981256,-9.765363,792.02
51.9981346,-9.7432221,984.48
51.9981478,-9.7283721,422.28
51.9981485,-9.7378679,757.37
51.9981796,-9.7431738,985.74
51.9982056,-9.7427943,982.19
51.9982221,-9.7431806,987.52
51.9982304,-9.7281441,420.95
51.9982556,-9.7378549,756.93
51.99827,-9.7431189,988.72
51.998291,-9.7427968,985.6
51.9982981,-9.7430331,988.73
51.998308,-9.7378188,754.77
51.9983435,-9.7429834,989.23
51.9983641,-9.7428668,988.41
51.9984082,-9.7429475,990.37
51.9984162,-9.7657921,770.83
51.9984517,-9.7429217,991.13
51.9985268,-9.7428793,992.51
51.998546,-9.7376951,747.7
51.9985672,-9.7437354,991.26
51.9985748,-9.7662857,757.0
51.9986119,-9.7276211,415.36
51.9986168,-9.7376552,745.39
51.9986622,-9.7428305,995.35
51.998666,-9.7376632,746.13
51.9987203,-9.7275924,413.48
51.9987241,-9.7377089,749.38
51.9987316,-9.7428037,996.69
51.9987489,-9.7377437,751.77
51.9987531,-9.766865,743.47
51.9987801,-9.7377786,754.2
51.9987913,-9.7274476,412.94
51.998797,-9.742793,998.07
51.9988381,-9.7377491,752.52
51.9988513,-9.7428212,999.94
51.9988772,-9.7273081,412.14
51.9989062,-9.7436889,999.69
51.9989247,-9.7428062,1001.54
51.9989746,-9.727233,410.82
51.9989912,-9.7375908,742.6
51.9990192,-9.7271526,410.56
51.9990247,-9.7427845,1001.71
51.999039,-9.7270989,410.56
51.999076,-9.737534,737.86
51.999079,-9.743586,1002.9
51.9991461,-9.7434743,1004.42
51.9991543,-9.7433791,1003.7
51.9991563,-9.726946,409.08
51.9991669,-9.7435839,1001.28
51.9991784,-9.7427252,998.42
51.9991849,-9.7432476,1002.38
51.9992156,-9.7437756,993.94
51.9992402,-9.7376049,740.8
51.9992548,-9.7438813,989.8
51.9992608,-9.7440025,985.73
51.9992715,-9.7441768,979.89
51.9992806,-9.7430174,999.55
51.9993195,-9.7443108,974.94
51.9993212,-9.7444007,971.98
51.9993219,-9.7376552,743.43
51.9993294,-9.7426589,995.31
51.9993335,-9.7268057,405.98
51.9993764,-9.7376123,739.84
51.9994441,-9.742742,995.15
51.9994483,-9.7426294,993.42
51.9994518,-9.7375901,737.43
51.9994523,-9.7445738,965.32
51.9994651,-9.7266617,403.45
51.9994825,-9.7426547,993.37
51.9994863,-9.7679272,697.8
51.9995227,-9.7446806,961.51
51.9995658,-9.7265973,401.52
51.9995713,-9.744979,951.51
51.999582,-9.7450595,948.55
51.9995847,-9.7448789,955.13
51.999606,-9.7375533,733.01
51.9996497,-9.7452217,942.78
51.9996638,-9.7374997,728.36
51.9996971,-9.7452933,939.58
51.9997869,-9.7373282,711.5
51.9997952,-9.7453607,935.36
51.9998173,-9.7265106,396.4
51.9998438,-9.7373414,710.57
51.9998652,-9.7373065,707.28
51.9998993,-9.7264579,394.57
51.9999148,-9.7373146,706.22
51.9999263,-9.7455141,928.75
51.999961,-9.7373173,704.87
51.9999685,-9.7692039,667.34
52.0000188,-9.745785,921.03
52.0000287,-9.7373709,706.54
52.0000611,-9.7262298,389.76
52.0000959,-9.7372806,697.66
52.0001103,-9.74595,917.22
52.000149,-9.737218,691.3
52.000215,-9.7459994,916.5
52.0002808,-9.7260046,382.65
52.0003136,-9.7461632,914.65
52.0003472,-9.746572,907.29
52.000366,-9.737239,685.32
52.0003729,-9.7463736,911.27
52.000393,-9.7463046,912.46
52.0004097,-9.7466788,905.39
52.0004184,-9.7258643,378.06
52.000464,-9.7467343,904.65
52.0005852,-9.7466889,905.89
52.0006282,-9.7466916,906.02
52.0006293,-9.7256962,371.81
52.0006336,-9.7371813,667.59
52.0006354,-9.7469478,902.83
52.0006889,-9.7466231,906.92
52.0007436,-9.7470803,899.92
52.0007636,-9.7256497,368.61
52.0007817,-9.7371349,657.17
52.0007973,-9.7472135,896.46
52.0008436,-9.7465251,907.66
52.000847,-9.7472455,896.17
52.0008527,-9.7466157,907.25
52.0008907,-9.7371134,650.48
52.0009204,-9.7255102,364.09
52.0009224,-9.7464712,907.68
52.0009244,-9.7465658,907.47
52.0009248,-9.7471834,899.15
52.0009375,-9.7371326,649.32
52.0009419,-9.7370893,646.54
52.0009889,-9.746529,907.47
52.0009932,-9.7713054,616.68
52.000994,-9.7464036,907.46
52.0010142,-9.7371181,644.69
52.0010426,-9.7370759,640.8
52.0010575,-9.7460668,903.15
52.001079,-9.7371376,641.76
52.0010817,-9.7464306,906.29
52.0010971,-9.7370598,636.24
52.0011065,-9.7254065,359.97
52.0011136,-9.7370759,636.01
52.0011268,-9.7370356,632.96
52.0011566,-9.7370464,631.56
52.0011566,-9.7369552,626.74
52.0011632,-9.7471224,901.92
52.0011747,-9.7368881,622.1
52.0012043,-9.7459652,895.39
52.0012193,-9.7368586,617.88
52.0012374,-9.7460887,897.31
52.0012634,-9.7252348,356.77
52.0012737,-9.745797,887.89
52.0013033,-9.7459892,892.11
52.0013226,-9.7719398,602.98
52.0013317,-9.7455734,878.29
52.0013333,-9.7367781,607.27
52.0013397,-9.7458322,885.83
52.0013681,-9.7454773,873.21
52.0013722,-9.7470113,903.67
52.0014091,-9.7455568,873.26
52.0014193,-9.7453424,865.62
